city,locality,bhk,bathrooms,area_sqft,price_inr
Guwahati,Unknown,3,3.0,1150.0,5250000.0
Guwahati,Unknown,3,2.0,1150.0,6000000.0
Guwahati,Meghmallar Hillview,3,2.0,1375.0,7300000.0
Guwahati,Shine Sansaar,2,2.0,550.0,3000000.0
Guwahati,Unknown,3,2.0,1120.0,7400000.0
Guwahati,Unknown,3,2.0,1400.0,6630000.0
Guwahati,Rang Homes,2,2.0,720.0,4500000.0
Guwahati,Unknown,3,3.0,1180.0,5900000.0
Guwahati,Unknown,3,2.0,1000.0,5300000.0
Guwahati,Unknown,3,2.0,1072.0,6260000.0
Guwahati,Unknown,3,2.0,1550.0,11800000.0
Guwahati,Unknown,2,,810.0,3800000.0
Guwahati,Unknown,2,2.0,525.0,3200000.0
Guwahati,Unknown,2,2.0,639.0,4840000.0
Guwahati,Unknown,2,1.0,1200.0,4500000.0
Guwahati,Unknown,3,2.0,950.0,4200000.0
Guwahati,Unknown,3,2.0,1142.0,9500000.0
Guwahati,Unknown,4,3.0,1550.0,11000000.0
Guwahati,Unknown,3,3.0,1200.0,4900000.0
Guwahati,Suryakiran,3,2.0,1102.0,5800000.0
Guwahati,Unknown,3,2.0,1300.0,6300000.0
Guwahati,Unknown,3,2.0,1632.0,6670000.0
Guwahati,Unknown,3,2.0,1109.0,5000000.0
Guwahati,Unknown,2,2.0,700.0,4000000.0
Guwahati,Pubali Estate,2,2.0,950.0,4650000.0
Guwahati,Unknown,3,2.0,1393.0,6500000.0
Guwahati,Unknown,2,2.0,710.0,4400000.0
Guwahati,Unknown,2,2.0,950.0,3400000.0
Guwahati,Unknown,3,2.0,1200.0,6500000.0
Guwahati,Unknown,3,3.0,1500.0,12000000.0
Guwahati,Unknown,3,2.0,1200.0,8000000.0
Guwahati,Unknown,2,2.0,1056.0,6500000.0
Guwahati,Unknown,3,2.0,1480.0,7900000.0
Guwahati,Unknown,3,2.0,1222.0,5500000.0
Guwahati,Unknown,2,2.0,870.0,5500000.0
Guwahati,Unknown,2,2.0,660.0,2800000.0
Guwahati,Prime Mascot Tower,4,2.0,2200.0,13000000.0
Guwahati,Prime Mascot Tower,4,3.0,2600.0,15400000.0
Guwahati,Unknown,3,2.0,900.0,5800000.0
Guwahati,Prime Mascot Tower,4,3.0,2600.0,14000000.0
Guwahati,Vijaya Crescent,3,2.0,1557.0,7200000.0
Guwahati,Unknown,2,1.0,800.0,2500000.0
Guwahati,Agrim Vista,3,3.0,1210.0,5930000.0
Guwahati,Agrim Vista,3,3.0,1210.0,5940000.0
Guwahati,Universal Ecogreens,3,2.0,1465.0,9000000.0
Guwahati,Unknown,3,2.0,1500.0,7200000.0
Guwahati,Agrim Vista,4,4.0,2646.0,13799999.999999998
Guwahati,Unknown,3,2.0,884.0,5040000.0
Guwahati,Unknown,2,2.0,722.0,6020000.0
Guwahati,Unknown,3,2.0,1428.0,7150000.0
Guwahati,Unknown,4,4.0,1650.0,14000000.0
Guwahati,Unknown,3,2.0,1200.0,9000000.0
Guwahati,Unknown,3,2.0,1550.0,7609999.999999999
Guwahati,Unknown,2,2.0,800.0,4500000.0
Guwahati,Unknown,3,2.0,1200.0,7200000.0
Guwahati,Unknown,3,2.0,1382.0,5500000.0
Guwahati,Unknown,3,2.0,1203.0,6300000.0
Guwahati,Unknown,3,3.0,1613.0,10400000.0
Guwahati,Unknown,2,2.0,921.0,5000000.0
Guwahati,Inclits Heritage,2,2.0,943.0,4510000.0
Guwahati,Unknown,3,3.0,1270.0,6350000.0
Guwahati,Unknown,3,2.0,900.0,4500000.0
Guwahati,Unknown,3,2.0,1602.0,9140000.0
Guwahati,Unknown,3,2.0,901.0,6340000.0
Guwahati,Unknown,3,2.0,1100.0,6000000.0
Guwahati,Uttarayan Ville,3,2.0,955.0,9500000.0
Guwahati,Unknown,2,2.0,679.0,6000000.0
Guwahati,Unknown,3,2.0,1168.0,4700000.0
Guwahati,Unknown,2,2.0,1075.0,5100000.0
Guwahati,Unknown,3,2.0,1250.0,5200000.0
Guwahati,Unknown,3,2.0,1100.0,6200000.0
Guwahati,Kuntalas Ambikashree,2,2.0,1166.0,5500000.0
Guwahati,Kings Square,3,3.0,1400.0,11500000.0
Guwahati,Unknown,3,2.0,1348.0,10300000.0
Guwahati,Unknown,4,3.0,1800.0,9600000.0
Guwahati,Unknown,2,2.0,696.0,3800000.0
Guwahati,Unknown,3,2.0,1250.0,5750000.0
Guwahati,Unknown,3,2.0,1100.0,6500000.0
Guwahati,Swastik Pearl,3,,1282.0,7950000.0
Guwahati,Unknown,4,3.0,1850.0,9500000.0
Guwahati,Unknown,3,2.0,1216.0,7000000.0
Guwahati,Unknown,3,2.0,1600.0,9800000.0
Guwahati,Unknown,1,1.0,700.0,2800000.0
Guwahati,Unknown,3,2.0,1265.0,7000000.0
Guwahati,Unknown,2,2.0,698.0,5980000.0
Guwahati,Unknown,2,2.0,720.0,6100000.0
Guwahati,Unknown,3,2.0,1250.0,5700000.0
Guwahati,Unknown,3,2.0,1100.0,5500000.0
Guwahati,Shine Sansaar,1,1.0,263.0,1700000.0
Guwahati,Unknown,3,2.0,1200.0,4650000.0
Guwahati,Unknown,3,2.0,1463.0,6700000.0
Guwahati,Randhir Swati Enclave,2,2.0,1050.0,4500000.0
Guwahati,Unknown,2,2.0,800.0,6700000.0
Guwahati,Unknown,2,2.0,850.0,4500000.0
Guwahati,Unknown,3,2.0,1200.0,5500000.0
Guwahati,Unknown,3,2.0,1126.0,5070000.0
Guwahati,Regent Paradise,3,3.0,1246.0,7850000.0
Guwahati,Unknown,2,2.0,1050.0,4500000.0
Guwahati,Green Hill Side,3,2.0,1270.0,5070000.0
Guwahati,Protech Harkanan,3,2.0,1625.0,7800000.0
Guwahati,Unknown,3,2.0,1280.0,6300000.0
Guwahati,Trans Garden,3,2.0,1363.0,7600000.0
Guwahati,Unknown,2,2.0,740.0,3700000.0
Guwahati,Swasteek Heights,3,3.0,1365.0,7509999.999999999
Guwahati,Unknown,3,2.0,1150.0,7400000.0
Guwahati,Uttarayan Dwarka,3,3.0,1269.0,11900000.0
Guwahati,Unknown,3,2.0,1350.0,4500000.0
Guwahati,Unknown,3,2.0,1335.0,3200000.0
Guwahati,Unknown,3,3.0,1450.0,5300000.0
Guwahati,Unknown,3,2.0,1092.0,6000000.0
Guwahati,Unknown,2,2.0,750.0,3500000.0
Guwahati,Unknown,2,2.0,850.0,6000000.0
Guwahati,Unknown,3,2.0,1486.0,7759999.999999999
Guwahati,Unknown,3,2.0,1300.0,6900000.0
Guwahati,Unknown,2,2.0,1092.0,5000000.0
Guwahati,Unknown,2,2.0,800.0,6000000.0
Guwahati,Unknown,3,2.0,900.0,6500000.0
Guwahati,Unknown,3,2.0,1250.0,5500000.0
Guwahati,Unknown,4,4.0,2203.0,17400000.0
Guwahati,Unknown,3,2.0,1580.0,9650000.0
Guwahati,Unknown,3,2.0,1500.0,7000000.0
Guwahati,Unknown,3,2.0,1150.0,6500000.0
Guwahati,Unknown,3,3.0,1500.0,7459999.999999999
Guwahati,Unknown,3,2.0,1458.0,6890000.000000001
Guwahati,Unknown,4,4.0,2418.0,19000000.0
Guwahati,Unknown,2,2.0,1050.0,5680000.0
Guwahati,Kuntalas Ambikashree,3,2.0,1466.0,8000000.0
Guwahati,Unknown,2,2.0,670.0,4500000.0
Guwahati,Unknown,3,2.0,1150.0,3600000.0
Guwahati,Unknown,3,2.0,981.0,4900000.0
Guwahati,Unknown,3,2.0,1860.0,5900000.0
Guwahati,Unknown,3,2.0,1244.0,4000000.0
Guwahati,Unknown,3,2.0,813.0,6260000.0
Guwahati,Unknown,3,2.0,1300.0,5000000.0
Guwahati,Mahalaya Apartments,3,2.0,1700.0,8500000.0
Guwahati,Unknown,3,2.0,1036.0,6700000.0
Guwahati,Unknown,3,2.0,750.0,7200000.0
Guwahati,Unknown,3,3.0,1222.0,5500000.0
Guwahati,Unknown,3,2.0,1350.0,8000000.0
Guwahati,Unknown,2,2.0,1000.0,6000000.0
Guwahati,Unknown,3,3.0,1095.0,6920000.0
Guwahati,Unknown,3,6.0,1800.0,9000000.0
Guwahati,Exotica Greens,4,5.0,2502.0,20200000.0
Guwahati,Unknown,2,2.0,1150.0,4200000.0
Guwahati,Unknown,2,2.0,1150.0,5000000.0
Guwahati,Unknown,3,2.0,1483.0,7709999.999999999
Guwahati,Unknown,3,2.0,950.0,4800000.0
Guwahati,Unknown,2,2.0,1214.0,6500000.0
Guwahati,Unknown,2,2.0,798.0,5910000.0
Guwahati,Unknown,3,2.0,2000.0,9000000.0
Guwahati,Unknown,2,2.0,1200.0,6000000.0
Guwahati,Green Royal,3,2.0,972.0,6240000.0
Guwahati,Unknown,3,2.0,1000.0,6000000.0
Guwahati,Unknown,3,2.0,1340.0,6800000.0
Guwahati,Unknown,2,2.0,700.0,3600000.0
Guwahati,Unknown,3,2.0,1000.0,7100000.0
Guwahati,Suryalaya Apartment,3,2.0,1100.0,5800000.0
Guwahati,Unknown,3,2.0,1216.0,6800000.0
Guwahati,Unknown,3,2.0,1200.0,8500000.0
Guwahati,Unknown,2,2.0,749.0,3779999.9999999995
Guwahati,Unknown,3,2.0,1400.0,7500000.0
Guwahati,Unknown,3,3.0,1520.0,9750000.0
Guwahati,Unknown,3,2.0,1397.0,6000000.0
Guwahati,Unknown,3,2.0,1100.0,7159999.999999999
Guwahati,Disha Enclave,3,3.0,1200.0,8850000.0
Guwahati,BG Heights,3,2.0,1000.0,4200000.0
Guwahati,Unknown,3,2.0,1010.0,5100000.0
Guwahati,Unknown,2,2.0,1050.0,7000000.0
Guwahati,Unknown,3,2.0,1360.0,7200000.0
Guwahati,Unknown,3,2.0,1170.0,7000000.0
Guwahati,Unknown,3,3.0,1250.0,5700000.0
Guwahati,Debi Residency,2,2.0,757.0,4970000.0
Guwahati,Spanish Garden,3,2.0,1797.0,13500000.0
Guwahati,Ambika Greens,4,3.0,2400.0,12300000.0
Guwahati,Unknown,4,3.0,3250.0,14900000.0
Guwahati,Uttarayan Ville,3,3.0,1418.0,5670000.0
Guwahati,Unknown,2,2.0,661.0,2200000.0
Guwahati,Unknown,3,2.0,1292.0,5830000.0
Guwahati,Unknown,2,2.0,960.0,2600000.0
Guwahati,Unknown,2,3.0,950.0,3500000.0
Guwahati,Unknown,3,2.0,1205.0,4990000.0
Guwahati,Unknown,5,3.0,3970.0,32900000.0
Guwahati,Unknown,2,2.0,930.0,4200000.0
Guwahati,Unknown,3,2.0,1250.0,6700000.0
Guwahati,Unknown,3,2.0,1465.0,7020000.0
Guwahati,Sankardev Ganga Niwas,3,2.0,980.0,5000000.0
Guwahati,Unknown,2,2.0,1060.0,4500000.0
Guwahati,Unknown,1,1.0,425.0,1600000.0
Guwahati,Unknown,3,2.0,1120.0,10200000.0
Guwahati,Larica Green Valley,3,2.0,1205.0,5000000.0
Guwahati,Unknown,4,4.0,1800.0,9000000.0
Guwahati,Unknown,3,2.0,887.0,6380000.0
Guwahati,Unique Towers,3,3.0,1800.0,17000000.0
Guwahati,Eastern Enclave,4,2.0,2100.0,9250000.0
Guwahati,Unknown,2,2.0,855.0,4700000.0
Guwahati,Unknown,3,2.0,1080.0,6500000.0
Guwahati,Unknown,2,2.0,762.0,4480000.0
Guwahati,Unknown,3,2.0,1350.0,6400000.0
Guwahati,Shree Enclave,3,3.0,1500.0,11500000.0
Guwahati,Unknown,3,2.0,1558.0,7800000.0
Guwahati,Unknown,3,2.0,1400.0,4200000.0
Guwahati,Unknown,4,3.0,1790.0,9100000.0
Guwahati,Unknown,2,2.0,850.0,3900000.0
Guwahati,Vasant kunj Apartment,2,2.0,1200.0,6000000.0
Guwahati,Unknown,3,3.0,1493.0,7470000.0
Guwahati,Unknown,3,3.0,1500.0,9000000.0
Guwahati,Unknown,3,2.0,1529.0,8340000.000000001
Guwahati,Unknown,3,2.0,1250.0,7500000.0
Guwahati,Akash Residency,3,2.0,900.0,8500000.0
Guwahati,Shree Enclave,3,2.0,900.0,7000000.0
Guwahati,Unknown,3,2.0,1240.0,5840000.0
Guwahati,Unknown,3,2.0,850.0,4000000.0
Guwahati,Unknown,2,2.0,946.0,4730000.0
Guwahati,Sagar Housing Complex,3,2.0,1000.0,6300000.0
Guwahati,Unknown,3,2.0,1400.0,7000000.0
Guwahati,Unknown,2,2.0,880.0,5700000.0
Guwahati,South City,3,2.0,1651.0,6800000.0
Guwahati,Unknown,3,2.0,1200.0,6800000.0
Guwahati,Unknown,2,2.0,1206.0,6000000.0
Guwahati,Rang Homes,2,2.0,849.0,3300000.0
Guwahati,Unknown,3,2.0,1171.0,7000000.0
Guwahati,Unknown,3,2.0,1000.0,7500000.0
Guwahati,Exotica Greens,3,3.0,1883.0,14600000.0
Guwahati,Exotica Greens,3,3.0,1883.0,15500000.0
Guwahati,Exotica Greens,4,3.0,2500.0,17500000.0
Guwahati,Exotica Greens,4,2.0,2500.0,18700000.0
Guwahati,Exotica Greens,4,5.0,2596.0,19400000.0
Guwahati,Unknown,3,3.0,1127.0,4750000.0
Guwahati,Prime Millenium Garden,1,1.0,475.0,2670000.0
Guwahati,Shangri La Towers,2,2.0,1207.0,5910000.0
Guwahati,Shangri La Towers,2,2.0,1189.0,5830000.0
Guwahati,Unknown,3,2.0,1370.0,7440000.000000001
Guwahati,Unknown,3,2.0,1313.0,6570000.0
Guwahati,Unknown,2,2.0,722.0,6000000.0
Guwahati,Unknown,2,2.0,720.0,6150000.0
Guwahati,Unknown,3,2.0,1000.0,7000000.0
Guwahati,Unknown,3,2.0,1400.0,9000000.0
Guwahati,Unknown,3,2.0,1036.0,8270000.0
Guwahati,Unknown,3,2.0,1914.0,11800000.0
Guwahati,Unknown,2,3.0,1150.0,7600000.0
Guwahati,Unknown,2,1.0,1000.0,2600000.0
Guwahati,Unknown,3,2.0,1100.0,5200000.0
Guwahati,Unknown,3,3.0,1670.0,9630000.0
Guwahati,Unknown,3,2.0,1200.0,5000000.0
Guwahati,Unknown,3,2.0,1200.0,6300000.0
Guwahati,Unknown,5,3.0,3000.0,18000000.0
Guwahati,Unknown,3,2.0,1180.0,5960000.0
Guwahati,Unknown,3,3.0,1060.0,8480000.0
Guwahati,Unknown,3,2.0,1400.0,7800000.0
Guwahati,Unknown,3,2.0,1446.0,6300000.0
Guwahati,Unknown,3,2.0,1220.0,5300000.0
Guwahati,Unknown,4,3.0,1875.0,12300000.0
Guwahati,Unknown,3,2.0,1100.0,5280000.0
Guwahati,Unknown,3,3.0,2600.0,8000000.0
Guwahati,Unknown,3,2.0,1200.0,5800000.0
Guwahati,Larica Green Valley,3,3.0,1635.0,6870000.0
Guwahati,Unknown,2,2.0,687.0,2600000.0
Guwahati,Unknown,3,2.0,890.0,5200000.0
Guwahati,Unknown,2,2.0,950.0,4000000.0
Guwahati,Royal Hut,2,2.0,800.0,4600000.0
Guwahati,Unknown,2,2.0,900.0,5000000.0
Guwahati,Unknown,2,2.0,1130.0,5990000.0
Guwahati,Unknown,3,2.0,1326.0,7000000.0
Guwahati,Inclits Heritage,3,2.0,1270.0,6110000.0
Guwahati,Inclits Heritage,3,2.0,1245.0,6010000.0
Guwahati,Inclits Heritage,2,2.0,943.0,4500000.0
Guwahati,Inclits Heritage,3,2.0,1245.0,6000000.0
Guwahati,Unknown,3,3.0,877.0,6400000.0
Guwahati,Unknown,3,2.0,1220.0,5980000.0
Guwahati,Shangri La Towers,2,2.0,1289.0,6320000.0
Guwahati,Shangri La Towers,3,2.0,1698.0,8320000.0
Guwahati,Shangri La Towers,3,2.0,1463.0,7170000.0
Guwahati,Unknown,2,2.0,738.0,3890000.0
Guwahati,Unknown,2,2.0,900.0,5500000.0
Guwahati,Unknown,1,1.0,1500.0,15000000.0
Guwahati,South City,2,2.0,810.0,4300000.0
Guwahati,Unknown,3,2.0,1100.0,7000000.0
Guwahati,Unknown,3,2.0,1129.0,7200000.0
Guwahati,Unknown,4,3.0,2850.0,20200000.0
Guwahati,Unknown,3,2.0,1150.0,6050000.0
Guwahati,Unknown,2,2.0,1100.0,2600000.0
Guwahati,Unknown,3,2.0,1126.0,5210000.0
Guwahati,Unknown,3,2.0,1020.0,8000000.0
Guwahati,Unknown,2,2.0,1200.0,7000000.0
Guwahati,Unknown,3,2.0,1382.0,8000000.0
Guwahati,Unknown,3,2.0,1510.0,5590000.0
Guwahati,Unknown,3,3.0,2204.0,14300000.0
Guwahati,Unknown,2,2.0,950.0,5000000.0
Guwahati,Unknown,3,2.0,1475.0,7000000.0
Guwahati,Unknown,2,1.0,1100.0,5000000.0
Guwahati,Unknown,2,2.0,1274.0,6370000.0
Guwahati,Unknown,3,2.0,750.0,4840000.0
Guwahati,Unknown,2,2.0,800.0,4200000.0
Guwahati,Unknown,3,2.0,1050.0,4800000.0
Guwahati,Unknown,2,2.0,1050.0,4730000.0
Guwahati,Unknown,3,3.0,1100.0,6600000.0
Guwahati,Ideal Hill View,3,2.0,1410.0,9590000.0
Guwahati,Prime Millenium Garden,2,2.0,925.0,4760000.0
Guwahati,Prime Millenium Garden,2,2.0,940.0,4830000.0
Guwahati,Prime Millenium Garden,2,2.0,950.0,4870000.0
Guwahati,Prime Millenium Garden,2,2.0,1020.0,5190000.0
Guwahati,Prime Millenium Garden,2,2.0,1035.0,5250000.0
Guwahati,Prime Millenium Garden,2,2.0,1050.0,5320000.0
Guwahati,Prime Millenium Garden,3,3.0,1100.0,5570000.0
Guwahati,Prime Millenium Garden,3,3.0,1290.0,6420000.0
Guwahati,Prime Millenium Garden,3,3.0,1330.0,6590000.000000001
Guwahati,Prime Millenium Garden,3,3.0,1420.0,7000000.0
Guwahati,Unknown,2,2.0,1115.0,5580000.0
Guwahati,Unknown,2,2.0,947.0,3879999.9999999995
Guwahati,Unknown,3,2.0,1236.0,8500000.0
Guwahati,Unknown,3,3.0,1250.0,4500000.0
Guwahati,Unknown,3,2.0,680.0,3700000.0
Guwahati,Unknown,3,4.0,1700.0,6500000.0
Guwahati,Unknown,2,2.0,816.0,4029999.9999999995
Guwahati,Unknown,3,2.0,1328.0,5600000.0
Guwahati,Unknown,3,2.0,1010.0,5500000.0
Guwahati,Unknown,3,3.0,1260.0,8500000.0
Guwahati,Agrim Vista,2,2.0,861.0,5100000.0
Guwahati,Unknown,3,2.0,1203.0,4820000.0
Guwahati,Unknown,3,2.0,1150.0,5600000.0
Guwahati,Unknown,3,2.0,1100.0,4800000.0
Guwahati,Unknown,2,3.0,1200.0,7000000.0
Guwahati,Unknown,2,1.0,632.0,2100000.0
Guwahati,Unknown,3,2.0,1650.0,8250000.0
Guwahati,Unknown,3,2.0,1070.0,7040000.000000001
Guwahati,Unknown,2,2.0,900.0,5190000.0
Guwahati,Unknown,2,2.0,1000.0,3000000.0
Guwahati,Unknown,3,2.0,1200.0,4600000.0
Guwahati,Prime Millenium Garden,1,1.0,665.0,3510000.0
Guwahati,Prime Millenium Garden,1,1.0,690.0,3629999.9999999995
Guwahati,Unknown,3,3.0,1460.0,6500000.0
Guwahati,Krishna Elite,3,2.0,1199.0,6500000.0
Guwahati,Unknown,2,2.0,850.0,5760000.0
Guwahati,Shangri La Towers,2,2.0,838.0,5710000.0
Guwahati,Unknown,4,3.0,1880.0,10300000.0
Guwahati,Unknown,2,2.0,1000.0,3600000.0
Guwahati,Unknown,3,3.0,2014.0,12500000.0
Guwahati,Unknown,3,2.0,928.0,7800000.0
Guwahati,Unknown,3,2.0,893.0,6230000.0
Guwahati,Unknown,3,2.0,1174.0,6200000.0
Guwahati,Unknown,3,2.0,1385.0,6000000.0
Guwahati,Unknown,3,2.0,1734.0,8150000.0
Guwahati,Unknown,3,2.0,1350.0,6080000.0
Guwahati,Unknown,3,2.0,1280.0,5490000.0
Guwahati,Unknown,3,2.0,1186.0,5280000.0
Guwahati,Unknown,3,3.0,1200.0,7000000.0
Guwahati,Prime Piya Exotica,2,2.0,1029.0,6360000.0
Guwahati,Unknown,3,2.0,1685.0,9400000.0
Guwahati,Unknown,3,2.0,1000.0,6500000.0
Guwahati,Unknown,2,2.0,1000.0,5700000.0
Guwahati,Agrim Vista,2,2.0,850.0,4000000.0
Guwahati,Unknown,2,2.0,800.0,4900000.0
Guwahati,Unknown,3,2.0,1465.0,6320000.0
Guwahati,Unknown,3,2.0,972.0,4500000.0
Guwahati,Unknown,3,3.0,1268.0,6400000.0
Guwahati,Unknown,1,1.0,410.0,2300000.0
Guwahati,Unknown,3,3.0,1500.0,14600000.0
Guwahati,Unknown,3,2.0,1200.0,4800000.0
Guwahati,Unknown,2,2.0,990.0,4500000.0
Guwahati,Unknown,3,2.0,1300.0,5200000.0
Guwahati,Unknown,4,3.0,1350.0,11000000.0
Guwahati,Adition Residency,3,2.0,970.0,6600000.0
Guwahati,Prime Piya Exotica,2,2.0,998.0,7540000.000000001
Guwahati,Unknown,3,2.0,932.0,5480000.0
Guwahati,Unknown,3,2.0,950.0,4000000.0
Guwahati,Unknown,2,2.0,800.0,8100000.0
Guwahati,Synergy Eden,3,2.0,1200.0,6800000.0
Guwahati,Unknown,3,2.0,1300.0,8500000.0
Guwahati,Unknown,3,2.0,1050.0,6000000.0
Guwahati,Unknown,2,2.0,900.0,3600000.0
Guwahati,Unknown,3,2.0,884.0,5010000.0
Guwahati,Unknown,2,2.0,772.0,3540000.0
Guwahati,Unknown,3,2.0,1280.0,5700000.0
Guwahati,Unknown,3,2.0,700.0,4700000.0
Guwahati,Palacia Woodstock,2,2.0,741.0,4160000.0
Guwahati,Unknown,4,3.0,1400.0,10500000.0
Guwahati,Inclits Heritage,2,2.0,620.0,4500000.0
Guwahati,Palacia Woodstock,2,2.0,795.0,4079999.9999999995
Guwahati,Palacia Woodstock,3,2.0,949.0,5180000.0
Guwahati,Unknown,2,2.0,770.0,4100000.0
Guwahati,Unknown,2,2.0,1079.0,5200000.0
Guwahati,Unknown,3,2.0,853.0,5440000.0
Guwahati,Govind Apartment,3,2.0,965.0,3800000.0
Guwahati,Unknown,3,2.0,1500.0,8500000.0
Guwahati,Unknown,4,4.0,2927.0,12800000.0
Guwahati,Unknown,2,2.0,1175.0,5500000.0
Guwahati,Unknown,5,2.0,1200.0,4500000.0
Guwahati,Unknown,3,2.0,1275.0,5000000.0
Guwahati,Unknown,2,2.0,766.0,4200000.0
Guwahati,Unknown,2,2.0,1176.0,6759999.999999999
Guwahati,Unknown,3,2.0,1450.0,13500000.0
Guwahati,Unknown,2,2.0,1050.0,5200000.0
Guwahati,Unknown,2,,700.0,2700000.0
Guwahati,Unknown,3,2.0,1670.0,9510000.0
Guwahati,Park Panorama,3,2.0,1485.0,15000000.0
Guwahati,Sunrise Regency,3,2.0,1335.0,7150000.0
Guwahati,Manshya Mansion,4,3.0,1300.0,9320000.0
Guwahati,Unknown,3,2.0,1660.0,9460000.0
Guwahati,Park Panorama,3,2.0,1137.0,12800000.0
Guwahati,Inclits Heritage,3,2.0,805.0,6000000.0
Guwahati,Unknown,1,4.0,3000.0,30000000.0
Guwahati,Unknown,2,2.0,1008.0,4029999.9999999995
Guwahati,Unknown,2,2.0,950.0,3800000.0
Guwahati,Unknown,3,2.0,1545.0,9270000.0
Guwahati,Unknown,2,2.0,643.0,5900000.0
Guwahati,Unknown,3,2.0,900.0,5000000.0
Guwahati,Unknown,3,2.0,1000.0,5500000.0
Guwahati,Unknown,2,2.0,959.0,5020000.0
Guwahati,Unknown,3,2.0,1230.0,7000000.0
Guwahati,Unknown,3,2.0,2600.0,13000000.0
Guwahati,Unknown,3,2.0,960.0,4700000.0
Guwahati,Unknown,3,3.0,1681.0,9800000.0
Guwahati,Debi Residency,3,3.0,992.0,6340000.0
Guwahati,Saragam Enclave,3,2.0,1365.0,5800000.0
Guwahati,Prime Mascot Tower,4,2.0,2200.0,11900000.0
Guwahati,Unknown,4,3.0,1820.0,14000000.0
Guwahati,Unknown,3,2.0,1500.0,8250000.0
Guwahati,Prithvi Greens,3,3.0,1175.0,7500000.0
Guwahati,Unknown,2,2.0,790.0,4500000.0
Guwahati,Unknown,2,1.0,850.0,3000000.0
Guwahati,Unknown,2,2.0,550.0,3000000.0
Guwahati,Unknown,2,2.0,900.0,4000000.0
Guwahati,Regent Paradise,3,2.0,1558.0,6240000.0
Guwahati,Unknown,2,2.0,1000.0,5000000.0
Guwahati,Ashoka Apartment,3,2.0,1460.0,7900000.0
Guwahati,Unknown,3,2.0,855.0,5650000.0
Guwahati,Prime City,3,2.0,1074.0,6490000.000000001
Guwahati,Unknown,3,2.0,1200.0,9800000.0
Guwahati,Unknown,3,2.0,900.0,6200000.0
Guwahati,Unknown,2,2.0,980.0,5700000.0
Guwahati,Unknown,2,2.0,843.0,4300000.0
Guwahati,Shine Heaven,3,,989.0,4500000.0
Guwahati,Unknown,3,2.0,1540.0,7800000.0
Guwahati,Unknown,3,2.0,1450.0,7140000.000000001
Guwahati,Unknown,3,3.0,1700.0,10000000.0
Guwahati,Unknown,3,2.0,1100.0,4600000.0
Guwahati,Unknown,3,2.0,937.0,4200000.0
Guwahati,Unknown,3,2.0,967.0,7200000.0
Guwahati,Unknown,2,2.0,722.0,5250000.0
Guwahati,Unknown,2,2.0,700.0,5200000.0
Guwahati,Shine Sansaar,3,2.0,913.0,4200000.0
Guwahati,Unknown,3,2.0,761.0,4400000.0
Guwahati,Unknown,2,2.0,610.0,3500000.0
Guwahati,Unknown,1,1.0,700.0,2500000.0
Guwahati,Unknown,1,1.0,188.0,800000.0
Guwahati,Unknown,2,2.0,722.0,6300000.0
Guwahati,Unknown,3,2.0,1130.0,6270000.0
Guwahati,Unknown,2,2.0,850.0,5150000.0
Guwahati,Unknown,3,2.0,1280.0,7500000.0
Guwahati,Unknown,3,2.0,1054.0,5590000.0
Guwahati,Paramount Grande,3,2.0,1500.0,12500000.0
Guwahati,Unknown,3,2.0,1250.0,7850000.0
Guwahati,Unknown,2,2.0,685.0,6300000.0
Guwahati,Unknown,3,2.0,861.0,7280000.0
Guwahati,Unknown,3,2.0,882.0,6640000.000000001
Guwahati,Inclits Heritage,3,2.0,1270.0,6100000.0
Guwahati,ARS Aashrayam,3,2.0,835.0,4810000.0
Guwahati,Unknown,2,2.0,1050.0,6500000.0
Guwahati,Unknown,1,1.0,500.0,2300000.0
Guwahati,Unknown,3,2.0,1200.0,4000000.0
Guwahati,Prithvi Greens,2,2.0,970.0,4700000.0
Guwahati,Shine Sansaar,1,1.0,262.0,1700000.0
Guwahati,Unknown,2,2.0,1210.0,9400000.0
Guwahati,Unknown,3,2.0,1089.0,7800000.0
Guwahati,Unknown,3,2.0,972.0,5600000.0
Guwahati,Unknown,2,2.0,532.0,2900000.0
Guwahati,Unknown,3,2.0,1358.0,6540000.000000001
Guwahati,Unknown,2,2.0,750.0,4200000.0
Guwahati,Unknown,3,3.0,1350.0,8200000.0
Guwahati,Ideal Hill View,3,3.0,1475.0,8500000.0
Guwahati,Unknown,2,2.0,847.0,5800000.0
Guwahati,Unknown,3,2.0,1370.0,7040000.000000001
Guwahati,Unknown,3,2.0,1140.0,6800000.0
Guwahati,Unknown,2,2.0,980.0,4500000.0
Guwahati,Mainak Greens,3,2.0,1378.0,10000000.0
Guwahati,Unknown,3,2.0,1112.0,5580000.0
Guwahati,Unknown,3,2.0,884.0,6000000.0
Guwahati,Unknown,2,2.0,778.0,4160000.0
Guwahati,Unknown,2,1.0,1465.0,7000000.0
Guwahati,Unknown,3,2.0,1008.0,5730000.0
Guwahati,Unknown,3,2.0,1311.0,5980000.0
Guwahati,Rang Homes,2,2.0,538.0,3400000.0
Guwahati,Unknown,3,2.0,921.0,5730000.0
Guwahati,Unknown,2,2.0,1140.0,4790000.0
Guwahati,Unknown,3,2.0,1260.0,5800000.0
Guwahati,Unknown,3,3.0,1250.0,6000000.0
